5346486;['1198098', '9935219', '7733277', '6785556'];['8017615', '1797214'];6406708;6288148;8281119;Hard;Heritage;1968-01-19;2014-12-15;4
848203;['3768208', '667581'];['7753167', '5314139', '9012524', '8461402'];7027496;6059210;3499332;Soft;Present;1933-04-02;2022-07-01;1
7374506;['8473830', '8717674', '4931294'];['9992485', '9123782'];5364227;8708885;1390385;Soft;Present;1960-01-08;2002-05-06;3
6057666;['6290807', '540', '5198403'];['8617210', '4186203', '1735241'];3296972;5004690;4499123;Soft;Present;1938-04-19;2016-11-07;1
9300906;['8054504'];['865735'];9423204;1588389;8764289;Hard;Present;1935-02-16;2018-03-11;3
6659197;['3052186', '648339', '9649967'];['2657155', '1679365', '3585905'];9954392;2402309;7159466;Soft;Heritage;1920-05-17;2001-06-12;3
4891650;['8221403'];['322647', '5896193'];6657215;9746126;540385;Hard;Heritage;1966-05-20;2004-09-17;2
9878923;['2001367', '4529534'];['2124412'];6202595;3202657;6260294;Hard;Bought;1968-12-11;2023-02-11;2
8057256;['9387453', '4417090', '9201776'];['572095', '2264238', '3279859', '7042231', '1174083'];5030678;3066789;2608665;Soft;Heritage;1919-10-07;2003-06-13;3
7010301;['6714812', '9762732', '2868428'];['8170746', '7853571'];7108927;8428978;6166765;Hard;Present;1963-01-27;2007-08-10;4
248248;['5896417', '874049', '3643920', '76552', '7466052'];['6385050', '332827'];8666604;9949700;5647123;Soft;Heritage;1920-03-04;2013-03-06;2
1292484;['4528850', '9035874', '2742513'];['9398019', '5008206', '5152922', '9773250', '2450401'];5933393;7440883;4816465;Hard;Heritage;1924-11-02;2022-01-03;3
6441433;['4880685', '1626311'];['8171608', '9066699'];283367;3271724;6724330;Hard;Bought;1916-01-12;2002-10-21;2
2183090;['6191802', '3888142'];['3212719'];7912773;3749732;7447669;Soft;Present;1958-08-10;2019-05-18;2
9305404;['5426871', '8583778', '5040532', '1678424'];['1031928', '6169814', '4362446', '9150600', '68487'];9281565;7764084;1417886;Hard;Bought;1915-01-27;2024-03-21;5
2931234;['8943941', '6932326'];['7080583'];8390615;3840173;6930767;Soft;Bought;1956-10-21;2011-05-18;4
5349130;['756538'];['5765637'];3020324;4500786;6998445;Hard;Heritage;1989-07-09;2016-01-27;5
8735497;['4922469', '4518708'];['3865755', '488403', '409951'];2407724;7085278;5069568;Soft;Bought;1950-12-16;2024-07-01;4
6434305;['8650390', '5474239', '8338066'];['7132703', '3121215', '6655778', '1980177', '6525564'];5969935;1326741;905373;Hard;Present;1959-04-17;2016-12-16;4
7428086;['6531147'];['95204', '9403203', '3518771'];254560;2888238;6626014;Hard;Heritage;1991-04-17;2011-06-22;4
5025095;['9903980', '3676750', '9434288', '9316262', '563280'];['5093493', '7185425', '1104264'];9620905;6690149;1331700;Hard;Heritage;1994-07-18;2024-09-19;4
5025981;['7976537'];['9990542', '6652778', '1919900', '6385384'];5173543;6461914;6140824;Hard;Heritage;1951-01-13;2016-08-28;5
6893492;['211451', '639920'];['7386794', '8364005', '285691'];9029867;256327;5110291;Hard;Bought;1993-12-13;2014-03-15;5
8740509;['8717445', '9480081', '2851836', '1274237'];['4421647', '5347028'];571439;4368167;3753497;Hard;Heritage;1945-12-18;2021-11-12;3
8720419;['3990753', '6325656', '3123365'];['4264808', '7744695', '6352250'];1929093;1629834;5535988;Soft;Bought;1984-06-20;2009-05-22;1
794204;['100686', '3404197', '3133787', '9767030', '6852950'];['9597682', '8361425'];3743669;8709407;2234209;Hard;Present;1909-02-17;2012-06-02;5
2078657;['2061272'];['7948796'];973859;7433478;6367084;Hard;Present;1969-06-03;2006-07-07;1
2060323;['838251', '535594', '6805324'];['204873', '508346', '1602244', '2519327'];9272618;3264656;6010322;Soft;Heritage;1902-05-06;2019-05-28;4
285247;['4955450', '5504473'];['8508135', '3383054', '535536', '959098', '7921203'];6530452;5069622;8432793;Hard;Bought;1977-05-07;2013-08-10;3
5643804;['4713550'];['3601223'];4109675;3323766;2893211;Soft;Bought;1977-04-21;2014-06-03;4
62314;['7627115', '508170', '4903461', '6349958', '8738664'];['2733270', '593143', '5938955', '3181515', '4559132'];8732397;8584663;9510932;Soft;Bought;1971-09-26;2002-09-18;5
6163426;['5932428', '8317221', '214025'];['6799712', '1472038', '7336008', '9727693', '9403466'];9786754;5579537;713169;Hard;Bought;1919-07-10;2013-06-25;3
9230525;['1626313', '7338260', '150268', '6586708', '5960427'];['489732', '8507350'];4972089;1051273;349564;Soft;Bought;1919-08-05;2009-01-14;5
3288055;['8147334'];['7330693', '3358126', '2554781'];115539;5913285;7812591;Hard;Heritage;1979-12-15;2011-06-21;2
1630632;['2917081', '105301', '6094856'];['623635', '1163662', '6618223', '995965', '3006875'];2880149;7795026;6904566;Hard;Present;1938-09-07;2001-12-18;2
2761655;['9496936'];['5876405'];1239928;1081621;3585008;Hard;Present;1987-02-05;2003-03-26;1
3467090;['8797345'];['7332033', '6453502'];6978688;6555783;8886525;Soft;Bought;1944-06-11;2016-10-05;1
4679489;['220294', '551797', '6794713', '5803436'];['5531136', '4463004', '9634168'];1670098;1667486;8138438;Hard;Bought;1972-08-12;2018-08-17;3
418853;['4183857', '5177055', '2873265'];['1917396', '4724564'];5086223;326831;3834530;Hard;Bought;1965-05-08;2024-11-11;2
2426438;['8196898', '8189457'];['7267350'];7944984;3347056;8009786;Soft;Bought;1916-11-09;2024-02-28;5
4951357;['3822762', '6424188', '4335740', '9075273'];['5761371', '4483717', '8539471', '7273308', '9518480'];9274272;9961045;8808180;Hard;Heritage;1905-01-28;2010-09-18;1
5051156;['9663420'];['9657029', '4494248', '2181873', '2596492', '89232'];4999179;1912592;271189;Soft;Heritage;1904-11-05;2006-01-13;1
8719899;['622210'];['2085803', '5433251', '6833536', '4585385'];192387;4547571;2702261;Hard;Present;1946-12-16;2011-01-28;4
8880962;['1673821', '5396852', '5057221', '6634158'];['8666098'];3711573;3064299;3865693;Soft;Heritage;1995-05-04;2014-04-07;5
2366829;['8534866', '3498069', '4065575', '1102982', '6217758'];['7672703', '1208333', '6675537', '1964461'];2940802;1702095;7204873;Soft;Heritage;1955-10-08;2013-12-15;5
3904133;['4981857', '8706332', '7111425'];['5446444', '8848008', '2218290'];2605520;1613392;7155755;Hard;Bought;1913-09-08;2008-06-16;5
8800361;['9358458', '594832'];['9342045'];5884055;8941641;6601502;Hard;Present;1994-05-23;2015-04-13;2
4365535;['7729759', '6937818', '1574345', '7844856', '4468091'];['379476', '9807121', '3017963'];3107880;5734548;757616;Soft;Bought;1917-05-18;2024-08-10;3
2789862;['2746412', '4471391', '4451109', '1058436'];['5536513', '2886798', '5175754', '4418267', '8392376'];4080390;4475106;8855293;Hard;Bought;1943-01-22;2007-05-25;5
5562656;['5358487', '3592261', '1584422', '5083820', '1432391'];['3055243', '8401018', '5535351', '6504345'];291494;5046356;5749270;Hard;Present;1976-03-07;2019-07-19;1
2306665;['3705779'];['929282', '3836836', '1099844'];5004959;2345573;2965400;Soft;Bought;1974-04-25;2023-09-07;4
3690251;['3111097', '9390737', '6963281', '356310', '3298501'];['4410665', '9687987', '9632296', '9380081', '6076144'];4794055;7166401;3032879;Hard;Heritage;1920-10-02;2004-12-09;5
2438834;['2759995', '2613344', '2549570'];['3233109'];8443888;1639398;4823212;Soft;Present;1913-10-23;2022-10-05;1
5659388;['8521207'];['7011172', '3225447', '6351201', '9265825'];1094236;4423548;1209317;Soft;Bought;1911-04-16;2023-02-11;3
683749;['6534844', '6357291', '1511804', '9885926', '4181497'];['774159', '5338614', '9952511'];7490980;7941284;142079;Soft;Present;1909-09-19;2015-11-21;4
827119;['189349', '8350102', '8316551', '9017559', '7466259'];['2502515', '4161885', '121178'];724960;2169020;967342;Soft;Present;1985-08-17;2007-07-01;3
9800585;['6689229', '2428793', '6203468'];['6256987', '4614910', '3025665', '8777686'];1751433;6272797;9493634;Hard;Bought;1952-09-17;2013-04-14;2
399978;['6452147', '211024', '884500', '1141804', '2806746'];['1693705'];7163968;7457796;6993149;Soft;Bought;1986-01-16;2004-06-01;2
524105;['7978522', '2233724', '6597059', '1392968'];['3510872', '1517853', '5598465', '6040594', '8356844'];4377935;2542862;9684267;Hard;Present;1919-08-18;2005-11-28;5
4404458;['7012286'];['7747188', '8939168'];6288959;9044033;7932087;Soft;Bought;1964-09-27;2003-09-02;1
7896274;['3272514'];['3627503', '1236754', '1190418'];8186179;1543603;9021037;Soft;Present;1936-02-01;2007-10-05;5
5630127;['739002', '9581877', '1862501'];['8117617', '7666922', '2299648', '2448868', '7652377'];8867502;575846;6206660;Soft;Heritage;1931-09-09;2006-12-27;4
1618322;['4279317', '2375619', '668381', '3139116', '6102320'];['549259', '9273081', '3474272', '6314291'];3306771;8727931;2774097;Hard;Heritage;1909-09-01;2006-05-18;5
3017377;['5714930', '3839572', '1507491', '2306109'];['9661054'];311949;5691048;4960198;Hard;Bought;1916-09-25;2007-05-08;3
2657012;['1698016', '7407397', '3037525'];['1776781'];5539636;1032221;2575666;Hard;Present;1921-05-08;2007-06-15;2
9509060;['3432310', '1251506'];['126546'];9973992;9569092;3259665;Soft;Heritage;1969-11-05;2007-10-18;4
8423624;['7976050', '4860377', '3784114'];['4118293', '4872596', '4435357', '6099984', '8252958'];5121309;6042646;720270;Soft;Present;1962-05-03;2003-02-06;3
9638778;['7533192', '9547563'];['9208779', '1877228', '8005687', '742718'];3638683;7290308;4878937;Soft;Heritage;1970-07-19;2015-05-09;2
8997062;['3941147', '7647287', '3374418'];['5751858', '8886914', '1960580', '1783516', '5028198'];6595531;9101562;3476958;Soft;Heritage;1940-02-16;2011-07-14;2
490767;['6860428', '6798730', '1684705', '8232506', '6466679'];['3366862', '634668', '6787805', '8317785', '5128780'];5673371;9042331;6115020;Soft;Present;1989-03-02;2019-05-28;5
1557839;['3493993', '2976961', '3029022', '601226'];['4093680', '2311333', '9306384'];5019741;8082740;2009472;Hard;Heritage;1952-12-11;2002-01-11;1
9887524;['4897483'];['8330126', '449604', '6158255', '9831190'];3831099;4606448;8966657;Hard;Present;1913-07-14;2014-03-04;1
4701172;['8806582'];['1449755'];5980537;4257135;7886580;Hard;Bought;1991-07-23;2001-08-26;3
2961683;['7572773', '610537', '5688378'];['9023741', '3813212', '3553151'];2167846;3542199;7972831;Soft;Bought;1941-01-25;2004-02-13;3
9751488;['5097722', '767959', '712112', '1074927', '1936383'];['9590406', '6601992', '3629617', '8114730', '7571920'];1790280;8930746;1910212;Hard;Bought;1948-01-15;2018-12-02;4
234363;['8343505', '2652986'];['548166', '3205163', '8333348', '1982762', '2516297'];2479288;4839769;4809037;Hard;Present;1908-10-02;2010-09-27;4
6880935;['315943', '9820703'];['6799522', '8006575', '2305104', '4768941'];2964816;3133279;7749569;Hard;Heritage;1985-01-05;2012-05-24;2
9725284;['7858086', '492148', '1745634', '7801676', '3029861'];['1649107', '5508276', '7645450', '2253234', '8863979'];7098408;4303523;1327572;Soft;Heritage;1905-09-25;2006-05-13;4
5918471;['754853', '7773418', '4017870', '6483574', '6120445'];['2020963', '4635690', '7479842', '4539546'];7162630;649703;502890;Soft;Heritage;1943-06-25;2020-02-14;2
2128122;['4383016', '8123941', '6589376', '4597595', '4455717'];['2819524', '5578874', '15136'];2877150;1126244;8704527;Hard;Present;1990-12-24;2001-06-03;3
2197536;['2968426'];['4126213'];8686908;3703556;3811576;Hard;Heritage;1903-07-11;2004-04-20;1
4332736;['9593739', '2009840', '4611102', '7923218', '6415841'];['1737903', '8089985', '9797180'];125974;6345564;4511498;Soft;Heritage;1959-05-26;2002-12-15;3
9157010;['3466437', '2640533', '7768576', '5811775'];['7974868', '2055563', '2993355'];9045509;4169578;6701809;Soft;Bought;1993-11-19;2016-12-24;4
5765615;['2428389', '5990784', '7628216', '7982045'];['6799991', '7146176', '5896887', '5076007'];317352;5902726;4248696;Soft;Heritage;1915-03-23;2009-08-08;3
5924969;['8743770', '3641328'];['2742264', '1125709'];6586249;591861;7214350;Hard;Present;1996-12-21;2021-06-15;4
1176274;['7499786', '5702074', '2043932'];['178921', '6040397', '9703167', '3276999'];9939282;4445192;9620723;Soft;Heritage;1990-07-24;2015-07-22;1
4113660;['2527985', '9953079', '6987750'];['8905890'];7712659;6093788;2350736;Soft;Heritage;1907-01-01;2022-11-02;4
1672931;['5330983', '1674503', '2115550'];['8267408', '405181', '9169327', '4112906', '3052811'];7473829;3651016;7900781;Hard;Bought;1936-08-16;2013-05-09;5
9057208;['6949211', '7641300', '5531102', '3026084'];['6213307', '6186131', '9365164', '7810673'];9221174;8759142;8669394;Soft;Heritage;1951-02-28;2009-08-06;5
8948548;['5512897', '302102', '9529570', '2495623'];['1851871'];7455884;4578643;9424284;Hard;Bought;1946-11-09;2003-08-19;1
3861257;['3695556', '4083099'];['6755029', '4175403', '7501887', '4216739', '9554750'];3683152;3494191;4523071;Soft;Bought;1950-01-16;2004-11-17;2
2837910;['1283370', '8111703', '3361743'];['2478718'];7044944;8027656;8584349;Soft;Present;1925-06-27;2006-02-19;4
2791150;['3429299', '4874724', '7192196', '5918677'];['892342', '9118027'];1411360;163812;5681537;Soft;Present;1938-12-09;2001-11-14;1
9499719;['8710135', '9882155', '3831875', '7985822'];['8464385', '8604102'];3044286;7616395;842763;Hard;Bought;1925-01-27;2022-04-13;5
692784;['9638757', '9556945', '2056831', '1753329', '1486558'];['5259342', '9859556', '3096887', '6831797', '2106487'];6763812;1476230;3332054;Soft;Heritage;1918-08-01;2023-09-11;5
6207014;['2524896', '6127322', '7151927', '4718557', '9918102'];['2543188', '464449', '6483213', '1901046'];2784432;7233699;7255630;Soft;Bought;1921-07-02;2006-03-25;2
2856259;['2626100', '6772861', '2516538'];['6441453', '4219555'];7752197;4849401;3952363;Soft;Bought;1929-06-05;2009-08-03;5
5937413;['3515170', '894492', '2671622', '1082536', '5617096'];['9135797', '1306913'];4826180;1109121;249826;Soft;Present;1967-07-10;2008-09-11;4
3447278;['10688'];['3327056'];3491728;9654513;776622;Hard;Present;1993-02-05;2008-03-23;2
2833301;['2959603', '5365440'];['8692898', '2119129'];7425098;9730951;2787250;Hard;Heritage;1961-11-20;2002-07-24;3
83947;['3630018', '5042724'];['726346', '2790252', '3407700', '6729959', '2267032'];4635086;3185106;6858819;Hard;Bought;1983-12-06;2022-01-12;4
6798761;['9996529'];['2303296', '8043239', '4620804'];1426890;100959;8539380;Hard;Heritage;1969-12-28;2009-06-07;1
4187327;['5131904', '2960166', '5846596'];['4042378'];8777340;7347735;7651802;Soft;Bought;1908-01-17;2009-12-28;5
7903628;['5172152', '3640593', '3402584'];['3426092', '3995960', '2054900', '7976922'];8685262;9224735;4853124;Hard;Present;1978-06-22;2006-05-15;4
8108302;['4739082', '4980941'];['5353575', '8060338'];8749277;3480327;5607917;Hard;Present;1996-04-28;2019-11-08;3
4922778;['4882481', '3902713', '5590144', '7352891'];['6245569', '1700290', '3618099', '9929281'];7652017;4783208;8776250;Hard;Heritage;1936-08-01;2013-03-16;5
4022918;['9824496', '4627164', '1397483', '3176689'];['8977027', '3613569', '5560025'];3924453;3460746;2375093;Hard;Bought;1935-12-27;2021-08-09;2
5402397;['8466330', '6314055', '9173518'];['7992460', '7200678'];7454977;3652590;3433121;Hard;Heritage;1905-09-20;2001-11-09;4
8158205;['5660049'];['2257444', '973006', '1688541'];7670611;218420;2135980;Soft;Heritage;1910-06-10;2006-02-15;3
3317360;['3146358'];['3120232', '2285094', '3984728', '6203121', '1664906'];8546299;8014010;5354272;Hard;Present;1900-03-01;2010-11-24;4
9695606;['3689009'];['9062630', '8308385', '4496616', '9668358', '9986026'];130488;4254257;8096362;Soft;Present;1948-06-13;2010-12-18;3
6948532;['326607', '2947860'];['5112603', '4356182', '9007746'];9827076;6333517;6592893;Soft;Heritage;1965-04-25;2020-11-28;4
5990846;['5464434'];['7785024'];6597229;4085339;1021944;Hard;Bought;1955-02-12;2007-01-27;5
1502851;['1069215', '573512', '1832136'];['2446839', '429301'];9099276;7807774;2995693;Soft;Heritage;1941-01-21;2015-02-11;2
661090;['2350796', '4113370', '4650407'];['6467607', '5248971', '1862231'];8537557;3624774;1685934;Hard;Bought;1977-12-06;2020-10-02;3
1704462;['4286827', '2819944', '778412', '1258065'];['4430399'];987295;7481840;7016927;Hard;Bought;1990-08-26;2018-02-09;2
6311878;['1526274', '9621671', '7748631', '4187394'];['8365552', '191129'];7889160;4730155;5135209;Hard;Bought;1991-07-25;2001-11-22;3
3573132;['1511151', '2536982', '3335672'];['8634166'];3814593;9031428;4645516;Soft;Bought;1994-09-11;2003-05-13;2
6254399;['8663022', '1328968', '1976417'];['864906', '3136601'];6943433;638899;4512183;Soft;Present;1902-05-25;2008-06-28;4
4108676;['3146022'];['7292114', '2417129', '4000128', '3862962', '8284771'];2145728;4126189;8798085;Hard;Present;1903-02-06;2012-09-25;3
8732951;['2077700', '5669556', '4263052'];['189760', '9679606', '5161267'];3292566;5370707;1425832;Soft;Bought;1961-02-14;2010-12-26;3
6328478;['3724360', '3082225', '1632011'];['8891290', '9585886', '2032529', '555036'];9726977;4291447;731764;Soft;Present;1982-01-22;2019-03-14;3
1460398;['7920751'];['3388153', '5627514', '2335310', '9581985', '6948409'];2454869;3878991;4918970;Soft;Heritage;1999-06-08;2021-07-25;5
1739726;['933299'];['1947793'];5283635;6221890;6348835;Hard;Heritage;1906-07-10;2023-06-26;1
1127132;['6667065', '7430003', '2029584', '8144468', '6165453'];['7815415', '4357166', '7708301', '7496968', '4044487'];2111340;8686705;1253991;Hard;Bought;1962-12-07;2019-05-12;5
9486409;['6843028', '884929', '8465604'];['717755', '8314335'];6250395;1936522;7222062;Soft;Bought;1981-05-22;2023-12-11;1
1494385;['3355036'];['7356447', '9088894'];7899644;7793647;1059365;Hard;Heritage;1924-01-26;2015-11-24;2
5205393;['8980423'];['2215326', '811490', '7579653', '748874', '4313031'];6599709;4416419;19376;Hard;Present;1905-04-18;2008-08-06;2
997574;['8831788'];['2009160'];4153919;373490;8576771;Hard;Bought;1916-05-24;2016-09-22;4
9760883;['9299727', '4792299', '7290591'];['5661369'];1290098;3914542;3025279;Soft;Bought;1949-05-06;2019-02-01;3
5160437;['5599925', '8556045', '8740073'];['2020810', '9938828', '9743150', '4764143', '6854786'];8085048;524450;9926260;Hard;Present;1953-10-06;2020-05-07;3
3352880;['7145211'];['5203570', '1855044', '2535801', '2672353', '6520930'];6981903;3881491;8879805;Soft;Bought;1918-05-04;2005-08-05;3
8604312;['2825539', '7188747'];['3215300', '5455537'];7876465;5524506;9004542;Soft;Present;1995-02-08;2010-05-21;2
4113377;['4279624'];['6445423', '2214969', '1666470', '6306724', '3162191'];1062735;4185075;8757414;Hard;Present;1901-03-26;2020-11-04;1
19962;['2140888'];['9543147', '4299193', '7195433', '1092717'];9639179;4390980;4364672;Soft;Bought;1964-11-15;2016-09-04;2
5346534;['8649750'];['4763944', '4456837', '4242460'];6805440;7752296;8021098;Hard;Present;1913-05-04;2019-10-23;5
